419323;100002;Главный специалист;Иваново;30.01.2023;20;12
773673;100003;Ведущий специалист;Уфа;30.01.2023;72;13
721850;100004;Старший специалист;Иваново;30.01.2023;37;7
697888;100005;Главный специалист;Уфа;30.01.2023;68;11
943677;100006;Старший специалист;Иваново;30.01.2023;42;8
331068;100007;Ведущий специалист;Владимир;30.01.2023;88;4
830637;100014;Старший специалист;Владимир;30.01.2023;94;8
435535;100001;Главный специалист;Владимир;31.01.2023;100;14
419323;100002;Главный специалист;Иваново;31.01.2023;46;10
773673;100003;Ведущий специалист;Уфа;31.01.2023;79;14
721850;100004;Старший специалист;Иваново;31.01.2023;58;4
697888;100005;Главный специалист;Уфа;31.01.2023;30;10
943677;100006;Старший специалист;Иваново;31.01.2023;81;5
331068;100007;Ведущий специалист;Владимир;31.01.2023;91;14
18087;100008;Ведущий специалист;Уфа;31.01.2023;72;14
763428;100009;Старший специалист;Уфа;31.01.2023;68;12
359919;100010;Старший специалист;Иваново;31.01.2023;56;8
733849;100011;Ведущий специалист;Уфа;31.01.2023;34;14
324848;100012;Ведущий специалист;Владимир;31.01.2023;61;8
825997;100013;Старший специалист;Хабаровск;31.01.2023;44;14
830637;100014;Старший специалист;Владимир;31.01.2023;29;14
18087;100008;Ведущий специалист;Уфа;01.02.2023;65;4
733849;100011;Ведущий специалист;Уфа;01.02.2023;93;8
324848;100012;Ведущий специалист;Владимир;01.02.2023;91;6
825997;100013;Старший специалист;Хабаровск;01.02.2023;53;4
830637;100014;Старший специалист;Владимир;01.02.2023;20;14
721850;100004;Старший специалист;Иваново;01.02.2023;97;14
697888;100005;Главный специалист;Уфа;01.02.2023;34;9
943677;100006;Старший специалист;Иваново;01.02.2023;80;8
331068;100007;Ведущий специалист;Владимир;01.02.2023;72;6
763428;100009;Старший специалист;Уфа;01.02.2023;100;6
435535;100001;Главный специалист;Владимир;02.02.2023;40;14
773673;100003;Ведущий специалист;Уфа;02.02.2023;62;10
721850;100004;Старший специалист;Иваново;02.02.2023;61;5
697888;100005;Главный специалист;Уфа;02.02.2023;98;13
943677;100006;Старший специалист;Иваново;02.02.2023;82;6
331068;100007;Ведущий специалист;Владимир;02.02.2023;88;13
18087;100008;Ведущий специалист;Уфа;02.02.2023;22;5
763428;100009;Старший специалист;Уфа;02.02.2023;57;13
733849;100011;Ведущий специалист;Уфа;02.02.2023;55;12
324848;100012;Ведущий специалист;Владимир;02.02.2023;23;8
830637;100014;Старший специалист;Владимир;02.02.2023;52;5
419323;100002;Главный специалист;Иваново;02.02.2023;95;8
18087;100008;Ведущий специалист;Уфа;03.02.2023;51;13
763428;100009;Старший специалист;Уфа;03.02.2023;53;10
359919;100010;Старший специалист;Иваново;03.02.2023;70;7
733849;100011;Ведущий специалист;Уфа;03.02.2023;27;10
324848;100012;Ведущий специалист;Владимир;03.02.2023;88;9
825997;100013;Старший специалист;Хабаровск;03.02.2023;58;4
830637;100014;Старший специалист;Владимир;03.02.2023;86;10
435535;100001;Главный специалист;Владимир;03.02.2023;82;10
419323;100002;Главный специалист;Иваново;03.02.2023;34;9
773673;100003;Ведущий специалист;Уфа;03.02.2023;45;4
721850;100004;Старший специалист;Иваново;03.02.2023;75;9
697888;100005;Главный специалист;Уфа;03.02.2023;23;5
331068;100007;Ведущий специалист;Владимир;03.02.2023;78;4
419323;100002;Главный специалист;Иваново;04.02.2023;91;6
773673;100003;Ведущий специалист;Уфа;04.02.2023;60;4
721850;100004;Старший специалист;Иваново;04.02.2023;23;13
331068;100007;Ведущий специалист;Владимир;04.02.2023;71;13
763428;100009;Старший специалист;Уфа;04.02.2023;55;8
359919;100010;Старший специалист;Иваново;04.02.2023;57;6
733849;100011;Ведущий специалист;Уфа;04.02.2023;95;6
324848;100012;Ведущий специалист;Владимир;04.02.2023;78;7
825997;100013;Старший специалист;Хабаровск;04.02.2023;45;9
830637;100014;Старший специалист;Владимир;04.02.2023;45;7
697888;100005;Главный специалист;Уфа;04.02.2023;77;12
943677;100006;Старший специалист;Иваново;04.02.2023;87;7
763428;100009;Старший специалист;Уфа;05.02.2023;74;13
359919;100010;Старший специалист;Иваново;05.02.2023;83;10
733849;100011;Ведущий специалист;Уфа;05.02.2023;98;8
324848;100012;Ведущий специалист;Владимир;05.02.2023;71;10
825997;100013;Старший специалист;Хабаровск;05.02.2023;59;10
830637;100014;Старший специалист;Владимир;05.02.2023;35;6
435535;100001;Главный специалист;Владимир;05.02.2023;45;11
419323;100002;Главный специалист;Иваново;05.02.2023;63;9
773673;100003;Ведущий специалист;Уфа;05.02.2023;45;8
721850;100004;Старший специалист;Иваново;05.02.2023;30;12
943677;100006;Старший специалист;Иваново;05.02.2023;88;13
435535;100001;Главный специалист;Владимир;06.02.2023;93;8
419323;100002;Главный специалист;Иваново;06.02.2023;96;7
721850;100004;Старший специалист;Иваново;06.02.2023;92;9
697888;100005;Главный специалист;Уфа;06.02.2023;21;13
943677;100006;Старший специалист;Иваново;06.02.2023;43;13
331068;100007;Ведущий специалист;Владимир;06.02.2023;78;9
18087;100008;Ведущий специалист;Уфа;06.02.2023;43;11
763428;100009;Старший специалист;Уфа;06.02.2023;33;12
359919;100010;Старший специалист;Иваново;06.02.2023;58;12
733849;100011;Ведущий специалист;Уфа;06.02.2023;96;6
324848;100012;Ведущий специалист;Владимир;06.02.2023;34;4
825997;100013;Старший специалист;Хабаровск;06.02.2023;56;5
