435535;100001;Главный специалист;Владимир;27.03.2023;39;9
773673;100003;Ведущий специалист;Уфа;27.03.2023;26;14
721850;100004;Старший специалист;Иваново;27.03.2023;34;7
697888;100005;Главный специалист;Уфа;27.03.2023;76;7
943677;100006;Старший специалист;Иваново;27.03.2023;40;5
359919;100010;Старший специалист;Иваново;27.03.2023;62;9
733849;100011;Ведущий специалист;Уфа;27.03.2023;92;7
435535;100001;Главный специалист;Владимир;28.03.2023;40;8
419323;100002;Главный специалист;Иваново;28.03.2023;57;10
697888;100005;Главный специалист;Уфа;28.03.2023;97;6
943677;100006;Старший специалист;Иваново;28.03.2023;83;6
331068;100007;Ведущий специалист;Владимир;28.03.2023;89;6
763428;100009;Старший специалист;Уфа;28.03.2023;54;4
359919;100010;Старший специалист;Иваново;28.03.2023;78;6
733849;100011;Ведущий специалист;Уфа;28.03.2023;64;4
324848;100012;Ведущий специалист;Владимир;28.03.2023;77;9
825997;100013;Старший специалист;Хабаровск;28.03.2023;47;5
830637;100014;Старший специалист;Владимир;28.03.2023;48;5
721850;100004;Старший специалист;Иваново;28.03.2023;24;14
18087;100008;Ведущий специалист;Уфа;29.03.2023;80;9
763428;100009;Старший специалист;Уфа;29.03.2023;36;8
733849;100011;Ведущий специалист;Уфа;29.03.2023;96;10
324848;100012;Ведущий специалист;Владимир;29.03.2023;57;11
825997;100013;Старший специалист;Хабаровск;29.03.2023;28;4
830637;100014;Старший специалист;Владимир;29.03.2023;82;9
435535;100001;Главный специалист;Владимир;29.03.2023;72;10
419323;100002;Главный специалист;Иваново;29.03.2023;70;10
721850;100004;Старший специалист;Иваново;29.03.2023;21;12
697888;100005;Главный специалист;Уфа;29.03.2023;56;4
943677;100006;Старший специалист;Иваново;29.03.2023;85;13
359919;100010;Старший специалист;Иваново;29.03.2023;60;8
435535;100001;Главный специалист;Владимир;30.03.2023;37;10
419323;100002;Главный специалист;Иваново;30.03.2023;83;11
773673;100003;Ведущий специалист;Уфа;30.03.2023;76;9
721850;100004;Старший специалист;Иваново;30.03.2023;45;7
697888;100005;Главный специалист;Уфа;30.03.2023;89;6
943677;100006;Старший специалист;Иваново;30.03.2023;89;8
331068;100007;Ведущий специалист;Владимир;30.03.2023;92;4
